Player,season,Pos,GP,ATOI,BLK,CorsiForPerc,FenwickPerc,CorsiForPercRel,FenwickPercRel,CorsiAgainst,DZoneStartPerc,GAPer60,XGA,XGF,GFPer60,exGA60,exGF60,BLK_60,CorsiAgainst_60,DefenceRating
Nico Hischier,17-18,C,82,979,39.0,50.1,50.0,2.5,1.6,1118,39.6,3.0,48.7,53.5,3.7,2.183910909589178,2.3991629088916016,1.7489224943321955,50.13577817085628,2.0
Niklas Hjalmarsson,17-18,D,48,1242,118.0,47.1,47.7,-4.1,-1.2,847,55.8,2.2,31.5,30.0,2.0,1.902173913043478,1.8115942028985506,7.1256038647343,51.147342995169076,4.0
Joshua Ho-Sang,17-18,C,22,857,1.0,47.0,46.8,-3.4,-3.1,257,45.8,3.9,12.4,9.8,2.9,2.36766733849581,1.8712209610692692,0.19094091439482339,49.0718149994696,1.0
Mike Hoffman,17-18,C,82,1104,34.0,49.4,49.0,2.9,1.9,1285,45.4,3.6,54.7,47.9,2.8,2.175238600212089,1.9048250265111348,1.3520678685047718,51.10021208907741,2.0
Nick Holden,17-18,D,73,1140,83.0,47.4,47.7,-1.1,-1.6,1188,58.3,2.8,50.8,50.5,2.4,2.197548666186013,2.1845710165825523,3.5904830569574626,51.3914924297044,2.0
Justin Holl,17-18,D,2,1042,3.0,59.0,59.0,1.1,0.5,34,60.0,0.0,1.5,2.3,9.3,2.5911708253358925,3.973128598848368,5.182341650671785,58.733205374280224,2.0
Peter Holland,17-18,C,23,744,12.0,39.5,39.6,-8.4,-9.3,299,57.5,3.8,14.6,7.3,0.9,3.0715287517531555,1.5357643758765778,2.524544179523142,62.90322580645161,1.0
Philip Holm,17-18,D,1,912,0.0,48.6,53.3,-1.4,4.2,18,42.9,7.9,1.2,0.8,0.0,4.7368421052631575,3.1578947368421053,0.0,71.05263157894737,1.0
Korbinian Holzer,17-18,D,16,697,14.0,41.2,43.0,-2.8,-2.1,174,46.2,2.5,6.9,6.2,1.4,2.227403156384505,2.0014347202295553,4.519368723098995,56.16929698708751,2.0
Julius Honka,17-18,D,42,781,28.0,52.3,52.8,3.4,3.5,437,43.8,2.0,16.5,19.4,1.8,1.8108651911468814,2.129138467166636,3.0729833546734953,47.960490214011344,3.0
Patric Hörnqvist,17-18,RW,70,1039,64.0,54.1,55.3,1.7,2.2,896,43.1,2.8,36.7,53.1,3.1,1.8165818781795684,2.628351436821119,3.167881204454833,44.35033686236767,3.0
Bo Horvat,17-18,C,64,1161,29.0,49.2,48.7,1.8,1.4,950,51.3,3.0,40.1,41.0,3.2,1.9428294573643412,1.986434108527132,1.4050387596899225,46.02713178294574,3.0
Marek Hrivík,17-18,LW,3,510,1.0,48.9,54.5,-2.9,4.3,24,66.7,0.0,1.1,1.2,2.4,2.588235294117647,2.8235294117647056,2.352941176470588,56.470588235294116,2.0
Jonathan Huberdeau,17-18,C,82,1152,42.0,51.9,52.3,3.9,3.3,1263,53.5,3.3,52.9,58.0,3.4,2.0160060975609757,2.2103658536585367,1.6006097560975612,48.13262195121951,3.0
Charles Hudon,17-18,LW,72,842,38.0,51.9,51.3,1.8,1.2,861,48.2,3.0,32.2,34.9,2.2,1.9121140142517814,2.0724465558194773,2.2565320665083135,51.12826603325416,3.0
Brad Hunt,17-18,D,45,999,36.0,52.0,51.5,0.0,-0.5,537,42.0,2.5,23.5,24.1,2.2,1.881881881881882,1.92992992992993,2.882882882882883,43.00300300300301,3.0
Dryden Hunt,17-18,LW,11,634,4.0,49.5,50.0,-3.3,-3.9,103,50.0,2.6,4.4,3.7,0.0,2.271293375394322,1.9099512474906795,2.0648121594493833,53.16891310582162,2.0
Matt Hunwick,17-18,D,42,1051,53.0,48.7,47.9,-4.4,-5.9,637,50.6,3.0,29.2,27.8,2.4,2.3814054641837705,2.26722848987359,4.322414027456844,51.95052331113225,2.0
Ben Hutton,17-18,D,61,1105,68.0,49.1,47.4,2.2,0.2,873,48.1,2.4,39.1,33.9,1.7,2.0882723833543504,1.8105481789184779,3.631778058007566,46.625621244714786,3.0
Tomáš Hyka,17-18,RW,10,723,3.0,51.3,48.0,1.6,0.7,93,39.7,1.2,3.0,4.1,2.3,1.4937759336099585,2.04149377593361,1.4937759336099585,46.30705394190872,4.0
Zach Hyman,17-18,C,82,1041,55.0,49.8,48.7,-0.4,-0.3,1223,52.0,2.5,54.2,59.8,3.6,2.2857946158712306,2.5219652772896604,2.3195332817881495,51.57798552048921,2.0
Alex Iafallo,17-18,C,75,906,33.0,52.4,51.8,3.0,2.4,932,52.4,2.1,38.2,39.0,2.7,2.0238410596026495,2.066225165562914,1.7483443708609272,49.377483443708606,4.0
Matt Irwin,17-18,D,50,806,54.0,51.0,51.1,0.1,0.7,585,50.4,2.2,27.5,23.4,2.3,2.4565756823821343,2.0903225806451613,4.823821339950372,52.258064516129025,2.0
Jaromír Jágr,17-18,RW,22,783,8.0,52.2,50.4,0.6,-1.0,238,37.1,1.4,9.8,12.0,2.9,2.048066875653083,2.507836990595611,1.6718913270637408,49.738766980146295,3.0
Mark Jankowski,17-18,C,72,801,51.0,51.0,51.5,-3.6,-2.7,813,41.2,2.7,30.6,32.0,2.0,1.9101123595505618,1.9975031210986265,3.1835205992509366,50.749063670411985,3.0
Mattias Janmark,17-18,C,81,1016,41.0,49.8,49.4,-2.0,-2.8,1063,46.1,2.8,42.8,41.7,2.0,1.8722659667541555,1.8241469816272966,1.7935258092738409,46.500437445319335,3.0
Calle Järnkrok,17-18,C,68,953,31.0,47.8,48.2,-4.4,-4.0,861,55.5,1.6,34.3,29.0,2.8,1.9054379359298808,1.6110116659465463,1.7221159187704462,47.830380840688846,4.0
Christián Jaroš,17-18,D,2,478,0.0,47.6,50.0,1.2,-2.1,11,33.3,0.0,0.1,0.4,0.0,0.3765690376569038,1.5062761506276152,0.0,41.42259414225941,4.0
Dmitrij Jaškin,17-18,RW,76,747,46.0,52.7,54.1,1.2,1.7,771,58.5,1.9,31.3,35.6,2.3,1.9847812301838936,2.257450856055802,2.9169308814204187,48.890298034242235,4.0
Boone Jenner,17-18,C,75,988,83.0,46.5,48.6,-6.2,-4.7,1121,58.4,2.3,45.4,43.5,2.5,2.205668016194332,2.1133603238866394,4.032388663967611,54.46153846153847,3.0
Nick Jensen,17-18,D,81,975,88.0,51.5,51.5,3.6,3.0,984,51.7,2.6,45.3,42.1,2.1,2.064957264957265,1.9190883190883194,4.011396011396011,44.85470085470086,3.0
Jakub Jeřábek,17-18,D,36,979,48.0,49.5,49.6,1.4,1.0,570,46.8,2.3,22.1,23.5,2.1,2.2574055158324824,2.400408580183861,4.902962206332992,58.2226762002043,2.0
Ryan Johansen,17-18,C,79,1113,35.0,53.0,52.2,2.2,1.0,1095,45.8,2.5,52.1,47.5,3.3,2.1331331672864993,1.9447951141287658,1.4330069262001432,44.83264526254734,3.0
Marcus Johansson,17-18,C,29,959,9.0,48.3,48.4,-1.3,-2.5,360,48.1,3.5,16.8,16.4,1.9,2.1746790838157564,2.1229010103915713,1.165006652044155,46.60026608176621,2.0
Stephen Johns,17-18,D,75,1053,155.0,50.4,51.3,-2.4,-1.3,1002,53.3,2.0,39.0,39.7,2.3,1.777777777777778,1.8096866096866098,7.065527065527066,45.675213675213676,4.0
Erik Johnson,17-18,D,62,1526,135.0,47.5,47.7,-0.1,1.2,1248,53.0,2.9,50.2,46.7,2.9,1.9101171098803535,1.776941614171564,5.13676912019617,47.48657675559126,3.0
Jack Johnson,17-18,D,77,1173,135.0,47.7,48.8,-5.4,-5.6,1311,55.9,2.7,61.0,50.4,2.3,2.4313282625303088,2.0088351546152055,5.380808449862158,52.25362872421696,2.0
Tyler Johnson,17-18,C,81,1020,47.0,49.4,50.4,-3.0,-1.5,1078,49.6,2.6,50.0,47.3,2.8,2.178649237472767,2.0610021786492374,2.047930283224401,46.971677559912855,3.0
Andreas Johnsson,17-18,LW,9,702,5.0,57.6,59.8,5.9,9.3,70,63.6,3.4,2.8,4.7,2.1,1.5954415954415955,2.678062678062678,2.8490028490028494,39.88603988603989,4.0
Ross Johnston,17-18,LW,24,560,11.0,41.0,39.8,-5.7,-7.5,220,67.2,2.4,8.4,7.2,2.4,2.25,1.9285714285714286,2.9464285714285716,58.928571428571416,2.0
Jussi Jokinen,17-18,C,60,695,22.0,51.2,51.5,-0.1,-0.4,566,53.7,2.1,22.7,23.1,0.5,1.9597122302158272,1.9942446043165467,1.899280575539568,48.86330935251799,4.0
Seth Jones,17-18,D,78,1476,124.0,54.1,55.1,4.4,4.6,1408,41.4,2.3,61.9,71.2,2.7,1.9355847404627893,2.2263914946841776,3.8774233896185115,44.02751719824891,4.0
Josh Jooris,17-18,C,40,586,11.0,49.8,50.3,-3.7,-2.7,321,55.0,2.8,12.4,13.4,1.4,1.9044368600682593,2.0580204778157,1.689419795221843,49.30034129692833,3.0
Jacob Josefson,17-18,C,39,683,33.0,37.4,37.9,-12.6,-12.0,393,71.2,1.7,15.9,8.7,1.0,2.1488906408379322,1.175808086496227,4.459961707399482,53.11408942448474,3.0
Roman Josi,17-18,D,75,1468,120.0,52.8,52.6,3.4,3.2,1389,48.7,2.5,60.2,66.3,3.4,1.9683923705722073,2.1678474114441415,3.923705722070845,45.416893732970024,4.0
Tyson Jost,17-18,C,65,878,26.0,46.0,45.1,-2.0,-2.6,780,49.8,2.3,29.9,26.1,1.7,1.8861047835990887,1.6463991589276328,1.6400911161731209,49.202733485193626,3.0
Tomáš Jurčo,17-18,RW,29,757,12.0,51.5,51.4,1.5,2.3,347,55.9,1.9,13.7,15.7,2.2,2.246617774336082,2.574591172049378,1.9678403862797793,56.90338450325695,3.0
Noah Juulsen,17-18,D,23,1165,34.0,47.1,44.8,-1.3,-2.9,375,52.1,1.9,16.7,11.7,2.0,2.2437021832431423,1.5719350625116626,4.568016420974063,50.38253405486098,3.0
Nazem Kadri,17-18,C,80,1006,26.0,49.1,47.7,-1.6,-1.7,1234,58.7,2.6,53.2,51.3,2.8,2.3797216699801194,2.2947316103379722,1.1630218687872764,55.19880715705766,2.0
Vladislav Kamenev,17-18,LW,3,529,0.0,36.4,33.3,-14.1,-16.4,21,25.0,4.5,1.5,0.4,0.0,3.402646502835539,0.9073724007561437,0.0,47.63705103969754,1.0
David Kämpf,17-18,C,46,768,23.0,51.6,52.0,-0.5,1.5,490,54.0,2.9,20.9,20.6,1.7,2.1297554347826084,2.099184782608696,2.34375,49.932065217391305,2.0
Steven Kampfer,17-18,D,22,1035,41.0,42.6,43.7,-5.4,-5.3,398,59.7,2.5,13.5,12.9,1.4,2.1343873517786562,2.039525691699605,6.482213438735178,62.92490118577075,2.0
Evander Kane,17-18,LW,78,1175,34.0,51.5,52.2,5.0,5.7,1231,41.9,3.2,47.3,55.3,2.4,1.857937806873977,2.172176759410802,1.3355155482815058,48.35351882160393,3.0
Patrick Kane,17-18,RW,82,1211,14.0,52.5,50.7,-0.2,-0.6,1347,34.8,3.6,64.2,62.9,2.8,2.3274455700791528,2.280316609937363,0.5075426476808121,48.8328533161467,2.0
Kasperi Kapanen,17-18,RW,38,675,9.0,50.4,50.5,-0.2,1.0,346,66.5,1.9,13.5,15.2,1.6,1.894736842105263,2.1333333333333333,1.263157894736842,48.561403508771924,4.0
Erik Karlsson,17-18,D,71,1604,120.0,51.4,50.8,6.4,5.3,1508,44.9,3.7,63.3,61.1,2.9,2.0009834568508307,1.9314390081135193,3.7933335674897264,47.66955849812089,3.0
Melker Karlsson,17-18,C,71,795,69.0,45.7,44.9,-6.8,-8.7,866,56.9,2.4,33.3,27.2,1.9,2.123837363805474,1.7347860749402073,4.4007440871644965,55.23252723890513,3.0
William Karlsson,17-18,C,82,1123,45.0,53.8,53.9,3.7,3.9,1083,48.4,1.9,45.1,52.6,4.1,1.7631344612644704,2.0563386399669876,1.7592250722151033,42.33868340464349,5.0
Ondřej Kaše,17-18,RW,66,835,26.0,52.9,52.7,4.5,4.2,752,46.1,1.6,29.8,32.6,2.8,1.9466521502449647,2.1295590636908,1.698421339139902,49.12357103973871,4.0
Zack Kassian,17-18,RW,74,700,9.0,48.5,47.9,-3.8,-5.1,721,52.7,2.7,32.1,27.2,1.8,2.2308880308880306,1.8903474903474902,0.6254826254826256,50.108108108108105,2.0
Duncan Keith,17-18,D,82,1430,165.0,52.4,50.4,-0.3,-1.1,1557,39.5,3.3,73.1,69.1,2.3,2.2442435613167317,2.1214395360736824,5.065666041275797,47.80146682585707,2.0
Clayton Keller,17-18,C,82,1085,28.0,49.4,48.4,1.7,2.1,1249,40.8,3.0,50.9,48.2,2.8,2.0595706417893673,1.950320332696415,1.1329661683713612,50.53838372485107,2.0
Chris Kelly,17-18,C,12,460,6.0,39.3,36.6,-9.4,-12.4,85,40.0,2.8,4.4,2.1,3.6,2.8695652173913047,1.3695652173913044,3.9130434782608696,55.43478260869565,1.0
Adrian Kempe,17-18,LW,81,800,18.0,48.1,47.1,-2.7,-3.8,993,31.7,1.9,39.4,33.6,2.7,2.1888888888888887,1.8666666666666667,1.0,55.16666666666667,3.0
Mario Kempe,17-18,C,18,665,11.0,46.2,46.4,-2.8,-1.4,170,53.8,1.9,5.5,5.6,1.6,1.6541353383458648,1.6842105263157896,3.3082706766917296,51.12781954887218,4.0
Michal Kempný,17-18,D,53,955,82.0,51.5,51.3,0.3,0.4,803,48.1,1.5,32.1,33.0,3.2,2.2831176528697026,2.347130297342685,5.832263163093945,57.11350390200533,2.0
Nicolas Kerdiles,17-18,LW,2,225,0.0,33.3,30.0,-10.5,-15.4,10,37.5,0.0,0.3,0.0,0.0,2.4,0.0,0.0,80.0,2.0
Alexander Kerfoot,17-18,C,79,807,35.0,48.2,47.9,1.3,1.3,838,45.6,2.5,34.7,30.3,2.6,1.959437202955155,1.7109783069032045,1.9763775822314242,47.32012611171238,3.0
Tanner Kero,17-18,RW,8,686,7.0,44.1,46.3,-5.9,0.1,85,56.0,2.5,3.6,2.8,3.3,2.361516034985423,1.8367346938775508,4.591836734693877,55.758017492711375,2.0
Ryan Kesler,17-18,C,44,1082,38.0,46.9,48.6,-4.0,-2.4,679,63.2,2.7,26.2,25.2,2.3,1.9811796336750127,1.9055620904049742,2.8734666442614687,51.344311880356244,3.0
Phil Kessel,17-18,RW,82,1121,17.0,51.6,52.2,-0.9,-1.2,1181,35.2,3.6,56.8,62.6,3.5,2.224494680272405,2.451643784948108,0.6657818585322338,46.252257348621654,2.0
Jujhar Khaira,17-18,LW,69,762,39.0,49.9,50.0,-1.1,-1.5,682,51.0,2.7,32.0,25.5,2.0,2.1910304690174596,1.7459774049982881,2.6703183841150286,46.69633687093461,2.0
Alex Killorn,17-18,C,82,990,25.0,54.6,54.7,4.0,4.3,855,46.3,2.4,38.9,45.7,3.7,1.7250554323725056,2.0266075388026605,1.1086474501108647,37.91574279379157,5.0
Oscar Klefbom,17-18,D,66,1371,136.0,52.6,53.3,1.7,1.9,1143,46.7,3.4,47.0,54.2,2.7,1.8699025263576685,2.156355679331609,5.410781778396658,45.47443803461309,3.0
Morgan Klimchuk,17-18,LW,1,445,0.0,58.3,58.3,7.8,8.3,5,28.6,0.0,0.5,0.1,0.0,4.044943820224719,0.8089887640449438,0.0,40.44943820224719,2.0
John Klingberg,17-18,D,82,1444,109.0,53.7,52.4,4.0,1.7,1441,45.2,2.4,54.8,72.0,3.1,1.6661036416458346,2.1890412809945277,3.3139652726167155,43.811228971015474,5.0
Justin Kloos,17-18,C,1,519,0.0,60.0,54.5,6.6,1.9,6,33.3,0.0,0.0,0.4,0.0,0.0,2.7745664739884393,0.0,41.618497109826585,5.0
Slater Koekkoek,17-18,D,35,674,24.0,48.6,50.8,-3.3,0.2,375,51.7,2.6,13.4,15.9,3.2,2.0449342941924544,2.426451886392539,3.6625688851208142,57.22763883001271,2.0
Mikko Koivu,17-18,C,82,1109,53.0,49.6,51.4,3.5,4.7,1015,57.5,2.3,32.8,44.3,2.8,1.2984670874661857,1.7537223163034152,2.098132793771581,40.18122237128593,5.0
Leo Komarov,17-18,C,74,947,48.0,44.8,44.4,-6.7,-5.5,1008,66.4,2.3,38.9,36.4,2.2,1.9983447016181968,1.8699163788920916,2.46582379634122,51.782299723165615,3.0
Travis Konecny,17-18,C,81,894,53.0,49.2,50.2,-0.3,0.5,1077,51.2,2.4,39.3,46.6,3.4,1.953765846383296,2.316679095202585,2.6348496147153866,53.542132736763605,3.0
Anže Kopitar,17-18,C,82,1325,64.0,53.1,52.9,4.6,4.5,1241,51.9,2.6,50.9,54.4,3.4,1.6865163368614817,1.802485043718362,2.120570639668661,41.11919005982513,4.0
Kalle Kossila,17-18,LW,10,545,4.0,50.7,51.4,4.3,5.9,71,29.7,4.0,3.8,2.5,1.3,2.510091743119266,1.651376146788991,2.6422018348623855,46.89908256880734,1.0
Chris Kreider,17-18,C,58,937,24.0,51.2,51.7,6.9,7.9,735,49.1,2.7,30.2,35.3,2.7,2.000515217311302,2.338350568579104,1.5898134177308358,48.68803591800685,3.0
David Krejčí,17-18,C,64,1013,35.0,54.4,54.4,1.4,1.4,813,34.3,2.9,36.2,42.3,3.6,2.0101184600197435,2.348840078973346,1.9434846989141163,45.14437314906219,3.0
Niklas Kronwall,17-18,D,79,1111,107.0,49.5,49.9,1.0,0.7,1123,34.9,2.5,45.5,46.3,1.9,1.866262575624651,1.899075983547722,4.388793309710717,46.06182137201061,3.0
Torey Krug,17-18,D,76,1224,73.0,54.6,53.8,1.1,0.0,1111,34.8,2.8,45.5,53.4,3.0,1.7608359133126934,2.06656346749226,2.825077399380805,42.99535603715171,3.0
Marcus Krüger,17-18,C,48,650,16.0,54.0,52.4,0.4,-0.5,381,55.2,2.1,15.5,17.0,1.4,1.7884615384615385,1.961538461538462,1.8461538461538463,43.96153846153846,4.0
Nikita Kucherov,17-18,RW,80,1189,15.0,53.6,52.9,3.0,2.0,1252,37.6,2.9,59.3,61.0,3.7,2.244322960470984,2.3086627417998313,0.567703952901598,47.38435660218671,2.0
Tom Kühnhackl,17-18,RW,69,601,50.0,43.5,43.6,-9.6,-10.7,517,65.3,2.4,19.7,16.3,1.3,1.7101931563336465,1.4150329161542357,4.340591767344281,44.881718874339875,4.0
Dean Kukan,17-18,D,11,742,10.0,56.3,59.4,1.4,3.4,126,39.6,3.2,4.9,7.4,4.1,2.1612349914236706,3.2639059054153394,4.410683655966674,55.57461406518011,2.0
Brett Kulak,17-18,D,71,779,49.0,52.2,52.8,-2.0,-1.3,855,48.3,2.6,34.9,37.6,2.4,2.2716013668661517,2.4473413006924734,3.1893543546258294,55.65097904500172,2.0
Nikolai Kulemin,17-18,LW,13,716,15.0,46.2,43.9,-8.3,-10.6,119,60.0,2.4,4.4,3.8,2.0,1.7017619252256124,1.469703480876665,5.801461108723678,46.02492479587451,4.0
Dmitry Kulikov,17-18,D,62,1024,78.0,49.7,50.1,-1.5,-1.7,830,51.8,2.3,34.6,35.0,2.6,1.9619455645161292,1.9846270161290325,4.422883064516129,47.06401209677419,3.0
Luke Kunin,17-18,C,19,779,8.0,48.5,48.5,0.4,-1.0,204,52.3,2.1,8.6,6.4,1.1,2.0917505573947706,1.5566515775961083,1.9458144719951354,49.618269035875954,3.0
Chris Kunitz,17-18,LW,82,717,30.0,50.2,49.9,-1.7,-1.8,813,53.2,2.0,33.3,33.5,2.4,2.0389835697520153,2.0512297173180936,1.8369221349117257,49.78058985610776,3.0
Janne Kuokkanen,17-18,C,4,664,1.0,69.0,70.6,13.6,16.3,26,37.9,4.1,0.7,1.9,0.0,0.9487951807228916,2.575301204819277,1.355421686746988,35.24096385542169,4.0
Sean Kuraly,17-18,C,75,735,22.0,50.2,51.4,-3.8,-2.4,747,63.9,2.2,30.1,33.3,1.8,1.9657142857142862,2.1746938775510203,1.4367346938775512,48.78367346938776,3.0
Evgeny Kuznetsov,17-18,C,79,1129,26.0,48.6,48.3,0.5,1.1,1213,44.0,3.0,50.5,51.4,3.3,2.0383222522451816,2.0746487874337096,1.0494332387796974,48.9600968707605,2.0
Kevin Labanc,17-18,RW,77,861,23.0,54.5,55.4,5.0,4.8,870,44.5,2.9,36.0,42.2,2.7,1.9548395855016063,2.2915064030046612,1.2489252907371373,47.24195664962216,3.0
Andrew Ladd,17-18,LW,73,954,40.0,51.7,52.0,5.0,6.2,871,54.7,2.0,38.5,39.2,2.9,1.9901783406565003,2.0263634013957095,2.067717756526234,45.024554148358746,4.0
Paul Ladue,17-18,D,12,838,11.0,57.7,56.0,6.7,3.1,126,40.2,1.2,4.2,5.4,3.1,1.5035799522673032,1.9331742243436756,3.9379474940334127,45.10739856801909,4.0
Brooks Laich,17-18,C,12,672,5.0,40.6,38.3,-10.4,-12.7,120,57.8,3.6,6.8,3.2,1.0,3.0357142857142856,1.4285714285714286,2.232142857142857,53.57142857142857,1.0
Patrik Laine,17-18,RW,82,989,43.0,50.2,50.1,-1.3,-1.8,1099,42.4,2.6,43.3,44.4,3.3,1.9221189178524745,1.9709487286986116,1.9088016967126196,48.78542010900392,3.0
Gabriel Landeskog,17-18,LW,78,1209,51.0,49.5,49.6,3.7,4.5,1246,46.7,2.6,47.6,50.3,3.8,1.8171406757014699,1.9202137812559645,1.9469364382515746,47.566329452185535,3.0
Nick Lappin,17-18,RW,6,586,2.0,36.4,37.6,-6.1,-6.2,75,59.1,0.0,2.5,1.4,2.1,2.5597269624573378,1.433447098976109,2.04778156996587,76.79180887372014,2.0
Dylan Larkin,17-18,C,82,1191,42.0,50.7,51.5,2.9,3.2,1256,51.5,3.5,59.2,56.3,3.0,2.182220310868096,2.0753210050992195,1.548196842169933,46.29845794679609,2.0
Adam Larsson,17-18,D,63,1316,140.0,50.6,51.1,-0.8,-0.6,1179,53.9,2.6,53.9,57.8,2.9,2.3404255319148937,2.5097698653929656,6.079027355623101,51.194094659140255,2.0
Johan Larsson,17-18,LW,80,847,47.0,42.1,42.5,-7.5,-6.8,972,68.6,3.4,39.5,21.5,1.4,2.0985832349468714,1.1422668240850058,2.497048406139315,51.64108618654073,2.0
Brian Lashoff,17-18,D,1,242,,50.0,50.0,-7.6,-17.3,2,0.0,0.0,0.3,0.1,0.0,4.462809917355371,1.4876033057851241,,29.75206611570248,2.0
Scott Laughton,17-18,C,81,667,27.0,51.0,52.6,2.0,3.4,691,52.6,2.5,24.4,27.6,1.6,1.625853739796768,1.8390804597701147,1.7991004497751124,46.04364484424454,4.0
Curtis Lazar,17-18,C,65,591,26.0,51.4,51.8,-3.1,-2.5,562,49.6,2.6,23.0,22.8,1.8,2.155408043732917,2.136665365091761,2.436548223350254,52.66692698164779,2.0
Nick Leddy,17-18,D,80,1345,104.0,46.9,45.8,-1.2,-1.7,1566,49.6,4.0,69.3,60.1,2.6,2.3185873605947958,2.010780669144981,3.479553903345725,52.394052044609666,2.0
Anders Lee,17-18,LW,82,1036,38.0,48.0,46.5,0.6,-0.6,1244,46.1,4.1,57.0,52.2,3.2,2.4154816837743667,2.2120726998775777,1.6103211225162444,52.71682832658442,1.0
Artturi Lehkonen,17-18,LW,66,989,23.0,52.1,51.2,1.9,0.6,846,48.8,2.5,34.3,38.6,1.8,1.891717988785734,2.1288721389833625,1.2684989429175477,46.65870024818458,4.0
Jori Lehterä,17-18,C,62,631,21.0,48.7,48.2,-1.5,-2.2,510,53.7,2.2,20.0,16.5,1.6,1.8403967077347785,1.518327283881192,1.932416543121517,46.93011604723685,4.0
Taylor Leier,17-18,LW,39,629,19.0,51.7,53.1,2.2,3.5,279,49.7,2.7,10.5,12.5,1.5,1.5409074232603643,1.8344135991194817,2.788308670661612,40.94411153234683,4.0
Brendan Leipsic,17-18,LW,58,788,22.0,49.1,49.0,-2.5,-3.2,715,43.5,3.7,29.9,31.6,2.9,2.355154909854717,2.4890600385086645,1.7328899002275513,56.31892175739542,1.0
Josh Leivo,17-18,LW,16,634,5.0,48.6,49.7,1.4,5.6,127,69.9,2.2,4.5,5.9,2.2,1.5970031545741326,2.0938485804416405,1.7744479495268137,45.070977917981075,5.0
Brendan Lemieux,17-18,LW,9,476,1.0,47.9,48.7,2.8,2.8,50,64.7,0.9,1.6,1.5,2.7,1.3445378151260505,1.2605042016806722,0.8403361344537814,42.016806722689076,5.0
Brett Lernout,17-18,D,18,1004,18.0,46.3,44.8,-2.6,-1.9,275,49.4,2.4,12.1,9.0,1.1,2.4103585657370514,1.792828685258964,3.585657370517928,54.78087649402391,2.0
Kris Letang,17-18,D,79,1520,108.0,55.0,55.1,4.6,3.4,1366,45.8,3.4,60.8,73.9,2.9,1.8227848101265824,2.2155229846768827,3.23784143904064,40.9526982011992,4.0
Mark Letestu,17-18,C,80,771,32.0,49.0,49.0,-3.3,-4.3,705,61.3,1.5,28.6,25.3,1.5,1.6692607003891053,1.4766536964980546,1.867704280155642,41.14785992217899,5.0
Vinni Lettieri,17-18,C,19,723,6.0,42.3,43.9,-5.8,-5.1,224,51.5,4.5,9.5,6.5,1.2,2.4896265560165975,1.7034286962218825,1.57239571958943,58.70277353133872,1.0
Trevor Lewis,17-18,C,68,914,32.0,50.0,50.3,-1.1,0.0,823,56.2,2.2,29.3,29.1,1.8,1.6971296177114172,1.6855451152014418,1.853520401596087,47.670227828549365,4.0
Michael Liambas,17-18,LW,7,317,1.0,33.9,36.7,-6.2,-3.1,39,35.3,1.6,1.8,0.5,1.6,2.9202343397927,0.811176205497972,1.622352410995944,63.27174402884182,2.0
Oscar Lindberg,17-18,C,63,707,27.0,50.5,51.9,-0.9,0.5,630,50.1,2.6,23.1,24.5,1.7,1.8670438472418673,1.9801980198019802,2.1822590422307537,50.91937765205092,3.0
Oskar Lindblom,17-18,LW,23,875,13.0,54.1,56.3,4.9,6.3,281,48.0,1.6,10.5,15.4,2.4,1.8782608695652172,2.754782608695652,2.3254658385093165,50.26583850931677,4.0
Esa Lindell,17-18,D,80,1325,123.0,52.3,51.3,1.4,-0.4,1372,48.9,2.1,52.6,67.2,2.9,1.7864150943396226,2.2822641509433965,4.177358490566038,46.596226415094335,4.0
Anton Lindholm,17-18,D,48,790,51.0,44.3,42.4,-2.8,-4.3,577,64.2,2.1,24.5,17.1,2.4,2.3259493670886076,1.6234177215189876,4.841772151898734,54.778481012658226,2.0
Elias Lindholm,17-18,C,81,1074,41.0,53.4,52.9,-1.7,-0.8,1046,42.7,3.1,43.0,47.7,2.6,1.7794330643492653,1.973929236499069,1.696668735774881,43.285743844403065,3.0
Hampus Lindholm,17-18,D,69,1364,97.0,51.8,51.8,4.7,4.7,1163,53.4,2.3,48.6,51.0,3.1,1.8589825321943134,1.9507841387224276,3.7103149305112844,44.4855284967487,4.0
Bryan Little,17-18,RW,82,1016,33.0,50.6,50.2,-0.7,-1.7,1086,47.3,2.6,40.8,43.3,2.7,1.7630113309007103,1.8710389859804106,1.4259650470520453,46.92721336662186,4.0
Ryan Lomberg,17-18,LW,7,375,1.0,40.0,45.2,-10.9,-5.0,39,67.9,4.1,1.7,1.6,4.1,2.3314285714285714,2.1942857142857144,1.3714285714285712,53.48571428571429,2.0
Ben Lovejoy,17-18,D,57,995,86.0,51.9,53.6,4.0,5.6,673,58.1,2.0,25.3,29.7,2.3,1.6059243586352816,1.8852155514414173,5.458873313938112,42.71885744512034,4.0
Keegan Lowe,17-18,D,2,834,1.0,47.4,37.2,-5.6,-17.5,30,31.3,4.7,1.4,1.0,2.4,3.0215827338129495,2.158273381294964,2.158273381294964,64.74820143884892,1.0
Adam Lowry,17-18,LW,45,894,28.0,56.6,58.8,4.8,7.1,409,59.4,1.9,13.9,22.9,2.7,1.243847874720358,2.0492170022371363,2.505592841163311,36.59955257270693,5.0
Milan Lucic,17-18,LW,82,958,25.0,51.6,52.3,1.0,1.3,1115,46.5,3.2,49.4,52.6,2.7,2.263862722134528,2.4105097000865623,1.1456795152502672,51.097306380161925,2.0
